,pwy1,pwy2,vc,vc_mean
1039,PWY3O-351,PWY3O-50,1.9517676999734348e-06,2.0675505296328758e-09
1040,PWY3O-351,PWY3O-20,4.05463974560906e-06,1.164791653435524e-09
1041,PWY3O-351,PWY3O-4115,1.497695298419381e-05,1.2382763938977932e-09
1042,PWY3O-351,PWY3O-440,1.297681044103684e-06,1.5710424262756462e-09
1043,PWY3O-351,PWY3O-259,3.805333484159105e-07,4.606941264115139e-10
1044,PWY3O-351,PWY3O-697,7.365524099369704e-06,1.1246792028355022e-09
1045,PWY3O-351,PWY-5760-1,5.182206403255096e-07,4.622842464991164e-10
1046,PWY3O-351,PWY-5041,1.0246041550458122e-06,1.1577448079613698e-09
1047,PWY3O-351,PWY3O-4300,3.6935662510692095e-06,1.6474425740719042e-09
1048,PWY3O-351,PWY3O-1565,2.3449365710030256e-06,8.832152809804239e-10
1049,PWY3O-351,PWY3O-15,9.0589714262864e-07,1.7060209842347268e-09
1050,PWY3O-1743,PWY3O-7,1.7957377059503865e-06,1.4671059689137143e-09
1051,PWY3O-1743,PWY-5686-1,6.954032174795028e-07,7.304655645793096e-10
1052,PWY3O-1743,PWY3O-261,7.356770136165477e-07,1.1388189065271638e-09
1053,PWY3O-1743,PWY3O-3827,3.333208928181794e-07,1.307140756149723e-09
1054,PWY3O-1743,PWY3O-355,1.100355867742161e-06,1.1159795818886013e-09
1055,PWY3O-1743,PWY3O-5962,2.5792023454327243e-06,1.5171778502545436e-09
1056,PWY3O-1743,PWY3O-4,1.2452408815837636e-06,1.5260304921369651e-09
1057,PWY3O-1743,PWY-5971-1,1.0538783500460966e-06,1.1070150735778326e-09
1058,PWY3O-1743,PWY3O-4158,1.6678568142928227e-06,1.3626281162523062e-09
1059,PWY3O-1743,PWY3O-450,1.7358554869695804e-07,1.2763643286541033e-09
1060,PWY3O-1743,PWY3O-123,1.8952632361776678e-07,1.5926581816619059e-09
1061,PWY3O-1743,PWY3O-4107,2.1100095323191885e-07,7.301071046087158e-10
1062,PWY3O-1743,PWY3O-2,1.2808906467617145e-06,1.032143953877288e-09
1063,PWY3O-1743,PWY3O-4153,6.75015129941149e-07,1.1678462455729222e-09
1064,PWY3O-1743,PWY-6074-1,2.0386592686131927e-07,1.0901921222530442e-09
1065,PWY3O-1743,PWY-6123-1,5.431212133234525e-07,8.191873504124472e-10
1066,PWY3O-1743,PWY3O-10,2.265290030174891e-06,1.4805817190685562e-09
1067,PWY3O-1743,PWY3O-13,1.912990317084388e-06,8.274179572164309e-10
1068,PWY3O-1743,PWY3O-8514,9.368974253340714e-07,1.0205854306471367e-09
1069,PWY3O-1743,PWY3O-6336,2.3822706155334036e-06,1.5231909306479564e-09
1070,PWY3O-1743,PWY-5694,5.300240002562387e-07,1.0750993920004843e-09
1071,PWY3O-1743,PWY-6126-1,9.85699039494722e-07,1.1150441623243463e-09
1072,PWY3O-1743,PWY0-162,1.0263700149826053e-06,7.187465090914604e-10
1073,PWY3O-1743,PWY3O-4109,4.7417187571723585e-06,1.3409838114175223e-09
1074,PWY3O-1743,PWY3O-4112,4.116823969140799e-06,1.2482789475866582e-09
1075,PWY3O-1743,PWY-7220-1,5.561839141384617e-07,9.087972453242837e-10
1076,PWY3O-1743,PWY3O-4105,4.3965631142235585e-06,1.3061684831323705e-09
1077,PWY3O-1743,PWY3O-69,8.192178396108484e-07,1.5059151463434715e-09
1078,PWY3O-1743,PWY-7222-1,5.561839141384617e-07,9.087972453242837e-10
1079,PWY3O-1743,PWY-821-1,1.386044490732498e-06,1.5383401672946703e-09
1080,PWY3O-1743,PWY-6075-1,4.812623958746925e-07,1.0888289499427433e-09
1081,PWY3O-1743,PWY3O-4031,1.3944768825484347e-06,8.634531780485665e-10
1082,PWY3O-1743,PWY-6482-1,6.743542729112253e-07,1.1667028943100783e-09
1083,PWY3O-1743,PWY3O-954,2.439879471399718e-07,1.1040178603618632e-09
1084,PWY3O-1743,PWY-5653,1.8736739050763463e-07,6.483300709606735e-10
1085,PWY3O-1743,PWY-7219,4.295145484552895e-07,1.579097604615035e-09
1086,PWY3O-1743,PWY-7221,8.365886672003179e-07,1.171692811204927e-09
1087,PWY3O-1743,PWY3O-285,2.3123513037828763e-06,1.079529086733369e-09
1088,PWY3O-1743,PWY0-662,2.9383612753266754e-07,8.230703852455673e-10
1089,PWY3O-1743,PWY-5084,9.446359749586855e-07,1.5435228348998129e-09
1090,PWY3O-1743,PWY-7176,3.3096764588688345e-07,6.953101804346292e-10
1091,PWY3O-1743,PWY-6125,1.1903467859454373e-06,1.129361276988081e-09
1092,PWY3O-1743,PWY3O-4108,4.066470423497532e-06,1.3000225139058607e-09
1093,PWY3O-1743,PWY3O-981,1.0958934369256413e-06,1.5348647575989374e-09
1094,PWY3O-1743,PWY3O-31704,9.46163540859116e-07,1.113133577481313e-09
1095,PWY3O-1743,PWY3O-2220,1.0385626642950112e-07,6.787991269902034e-10
1096,PWY3O-1743,PWY-2201,2.4458220264956435e-06,1.0501597365803536e-09
1097,PWY3O-1743,PWY3O-4120,4.768981060939406e-07,8.500857506130849e-10
1098,PWY3O-1743,PWY-6614,1.682710521139889e-07,8.248580985979848e-10
1099,PWY3O-1743,PWY3O-1,1.1854853432691127e-07,6.973443195700664e-10
1100,PWY3O-1743,PWY3O-214,4.309514323101535e-06,1.2549546660167546e-09
1101,PWY3O-1743,PWY3O-50,2.4687073825959285e-07,9.076130083073268e-10
1102,PWY3O-1743,PWY3O-20,1.0265426780496821e-06,1.0234722612658845e-09
1103,PWY3O-1743,PWY3O-4115,4.338062369456122e-06,1.2447811677062043e-09
1104,PWY3O-1743,PWY3O-440,6.248983851787903e-07,2.6256234671377746e-09
1105,PWY3O-1743,PWY3O-259,2.353532327599801e-07,9.88879129243614e-10
1106,PWY3O-1743,PWY3O-697,2.037069499213951e-06,1.0795280864938796e-09
1107,PWY3O-1743,PWY-5760-1,2.151692663592966e-07,6.661587193786273e-10
1108,PWY3O-1743,PWY-5041,4.2615847795968863e-07,1.671209717488975e-09
1109,PWY3O-1743,PWY3O-4300,6.992806707114571e-07,1.0824778184387882e-09
1110,PWY3O-1743,PWY3O-1565,6.861889551711432e-07,8.969790263675074e-10
1111,PWY3O-1743,PWY3O-15,1.788409129304026e-07,1.1688948557542654e-09
1112,PWY3O-7,PWY-5686-1,9.73371534490049e-06,2.4141159089534946e-09
1113,PWY3O-7,PWY3O-261,4.361650424874402e-06,1.5941704769277786e-09
1114,PWY3O-7,PWY3O-3827,1.3333662377883226e-06,1.234598368322521e-09
1115,PWY3O-7,PWY3O-355,3.55929221072204e-06,8.523209316863122e-10
1116,PWY3O-7,PWY3O-5962,8.151074269797456e-06,1.13209364858298e-09
1117,PWY3O-7,PWY3O-4,5.898321858747935e-06,1.706690352646972e-09
1118,PWY3O-7,PWY-5971-1,3.2418802105621853e-06,8.040377506354625e-10
1119,PWY3O-7,PWY3O-4158,7.1653337613035256e-06,1.3822017286465134e-09
1120,PWY3O-7,PWY3O-450,1.3969145266982487e-06,2.4251988310733485e-09
1121,PWY3O-7,PWY3O-123,8.10194022493612e-07,1.6075278224079603e-09
1122,PWY3O-7,PWY3O-4107,8.179291107124002e-07,6.682427375101308e-10
1123,PWY3O-7,PWY3O-2,5.108796637018081e-06,9.719932718831966e-10
1124,PWY3O-7,PWY3O-4153,2.4151892636440723e-06,9.86596921423232e-10
1125,PWY3O-7,PWY-6074-1,1.1720831871357136e-06,1.4799030140602444e-09
1126,PWY3O-7,PWY-6123-1,3.7883406285116755e-06,1.3491241554528758e-09
1127,PWY3O-7,PWY3O-10,7.71568045567629e-06,1.1906914283451066e-09
1128,PWY3O-7,PWY3O-13,8.439534528664448e-06,8.618805686953071e-10
1129,PWY3O-7,PWY3O-8514,3.160484234507255e-06,8.128817475584502e-10
1130,PWY3O-7,PWY3O-6336,7.7970786035937e-06,1.1770951998178895e-09
1131,PWY3O-7,PWY-5694,1.2745023847626865e-06,6.103938624342368e-10
1132,PWY3O-7,PWY-6126-1,6.330035451898515e-06,1.6907145971951162e-09
1133,PWY3O-7,PWY0-162,1.51143580357872e-05,2.4990671355468254e-09
1134,PWY3O-7,PWY3O-4109,2.2830379473872687e-05,1.5244644413643619e-09
1135,PWY3O-7,PWY3O-4112,2.1128256099318196e-05,1.5126185638114401e-09
1136,PWY3O-7,PWY-7220-1,4.2542871180554994e-06,1.6413144745584489e-09
1137,PWY3O-7,PWY3O-4105,2.122603769184558e-05,1.4889195911788425e-09
1138,PWY3O-7,PWY3O-69,2.6908026844652525e-06,1.1678831095769324e-09
1139,PWY3O-7,PWY-7222-1,4.2542871180554994e-06,1.6413144745584489e-09
1140,PWY3O-7,PWY-821-1,6.9053813693352595e-06,1.8095863127188834e-09
1141,PWY3O-7,PWY-6075-1,2.5670741223846354e-06,1.3713002790516213e-09
1142,PWY3O-7,PWY3O-4031,8.987240238262806e-06,1.313924011441931e-09
1143,PWY3O-7,PWY-6482-1,1.90705787472313e-06,7.790269096091217e-10
1144,PWY3O-7,PWY3O-954,1.9306349350876103e-06,2.062644161418387e-09
1145,PWY3O-7,PWY-5653,8.511854834385457e-07,6.954129766654785e-10
1146,PWY3O-7,PWY-7219,2.075751727378139e-06,1.8018678189046343e-09
1147,PWY3O-7,PWY-7221,4.70328602171044e-06,1.555319451623823e-09
1148,PWY3O-7,PWY3O-285,1.4427539104755755e-05,1.5903372029051758e-09
1149,PWY3O-7,PWY0-662,1.1806879705359173e-06,7.808782873914797e-10
1150,PWY3O-7,PWY-5084,5.253702215682532e-06,2.026891286914557e-09
1151,PWY3O-7,PWY-7176,5.380644319783568e-06,2.66897039671804e-09
1152,PWY3O-7,PWY-6125,6.616046935820489e-06,1.4820893673432994e-09
1153,PWY3O-7,PWY3O-4108,1.745534778970035e-05,1.3175836193916326e-09
1154,PWY3O-7,PWY3O-981,3.2255730526217825e-06,1.0666577554966212e-09
1155,PWY3O-7,PWY3O-31704,4.207631168282649e-06,1.168786435634069e-09
1156,PWY3O-7,PWY3O-2220,1.135562505103703e-06,1.7524112733081838e-09
1157,PWY3O-7,PWY-2201,1.2361147697437685e-05,1.253157714663188e-09
1158,PWY3O-7,PWY3O-4120,1.4590995646784175e-06,6.140991433831724e-10
1159,PWY3O-7,PWY-6614,9.398418600192084e-07,1.0877799305777874e-09
1160,PWY3O-7,PWY3O-1,1.9659445323047953e-06,2.7304785170899934e-09
1161,PWY3O-7,PWY3O-214,1.844948091777857e-05,1.268528665963873e-09
1162,PWY3O-7,PWY3O-50,9.874285886056953e-07,8.571428720535548e-10
1163,PWY3O-7,PWY3O-20,4.6019865549327725e-06,1.0833301682986751e-09
1164,PWY3O-7,PWY3O-4115,1.875052277598613e-05,1.2703606216792774e-09
1165,PWY3O-7,PWY3O-440,1.7021239175201104e-06,1.6886149975397924e-09
1166,PWY3O-7,PWY3O-259,5.397489896006645e-07,5.354652674609766e-10
1167,PWY3O-7,PWY3O-697,1.2087818804461553e-05,1.5124898403980922e-09
1168,PWY3O-7,PWY-5760-1,1.3913827929643576e-06,1.017092684915466e-09
1169,PWY3O-7,PWY-5041,1.5795247239285485e-06,1.4625228925264338e-09
1170,PWY3O-7,PWY3O-4300,4.513596095764376e-06,1.6497061753524764e-09
1171,PWY3O-7,PWY3O-1565,1.6064027437782262e-06,4.95803315980934e-10
1172,PWY3O-7,PWY3O-15,6.336693160586338e-07,9.778847470040645e-10
1173,PWY-5686-1,PWY3O-261,2.276197259285594e-06,1.069641569213155e-09
1174,PWY-5686-1,PWY3O-3827,5.223626874910324e-07,6.218603422512291e-10
1175,PWY-5686-1,PWY3O-355,3.6693874490566543e-06,1.12973751510365e-09
1176,PWY-5686-1,PWY3O-5962,1.1135197569874785e-05,1.9884281374776404e-09
1177,PWY-5686-1,PWY3O-4,5.119487630070724e-06,1.90457129094893e-09
1178,PWY-5686-1,PWY-5971-1,3.59687086126411e-06,1.1469613715765656e-09
1179,PWY-5686-1,PWY3O-4158,4.550840008001878e-06,1.1286805575401482e-09
1180,PWY-5686-1,PWY3O-450,8.81345323235325e-07,1.9672886679359935e-09
1181,PWY-5686-1,PWY3O-123,4.936278948986068e-07,1.2592548339250173e-09
1182,PWY-5686-1,PWY3O-4107,6.9974619585968e-07,7.350275166593277e-10
1183,PWY-5686-1,PWY3O-2,1.0013406709008713e-05,2.449463480677278e-09
1184,PWY-5686-1,PWY3O-4153,1.8303881429052093e-06,9.613383103493747e-10
1185,PWY-5686-1,PWY-6074-1,6.810648528762703e-07,1.1056247611627765e-09
1186,PWY-5686-1,PWY-6123-1,4.1873910388756735e-06,1.917303589228788e-09
1187,PWY-5686-1,PWY3O-10,9.574347333988697e-06,1.8996720900771225e-09
1188,PWY-5686-1,PWY3O-13,1.6202213545419644e-05,2.1273914844301e-09
1189,PWY-5686-1,PWY3O-8514,3.2573262250296833e-06,1.0771581431976466e-09
1190,PWY-5686-1,PWY3O-6336,9.913889798360645e-06,1.924279852166274e-09
1191,PWY-5686-1,PWY-5694,1.1547868815775531e-06,7.110756659960303e-10
1192,PWY-5686-1,PWY-6126-1,6.385872407335516e-06,2.1929506893322518e-09
1193,PWY-5686-1,PWY0-162,4.488338149582592e-06,9.541535181935782e-10
1194,PWY-5686-1,PWY3O-4109,1.838323042472061e-05,1.578230633990437e-09
1195,PWY-5686-1,PWY3O-4112,1.686053003920856e-05,1.5519633688520396e-09
1196,PWY-5686-1,PWY-7220-1,3.5075402571251374e-06,1.7398513180184215e-09
1197,PWY-5686-1,PWY3O-4105,1.7731331784557002e-05,1.599146084465819e-09
1198,PWY-5686-1,PWY3O-69,2.651970597790017e-06,1.479894306802465e-09
1199,PWY-5686-1,PWY-7222-1,3.5075402571251374e-06,1.7398513180184215e-09
1200,PWY-5686-1,PWY-821-1,8.999221860593566e-06,3.0320828371272125e-09
1201,PWY-5686-1,PWY-6075-1,2.1407533995106986e-06,1.4702976644991062e-09
1202,PWY-5686-1,PWY3O-4031,5.532959750260584e-06,1.0400300282444708e-09
1203,PWY-5686-1,PWY-6482-1,1.9064269486729946e-06,1.0012746579164887e-09
1204,PWY-5686-1,PWY3O-954,5.376362764389124e-07,7.385113687347698e-10
1205,PWY-5686-1,PWY-5653,4.917740066607137e-07,5.165693347276404e-10
1206,PWY-5686-1,PWY-7219,2.8783307927963295e-06,3.212422759817332e-09
1207,PWY-5686-1,PWY-7221,6.056335170438482e-06,2.574972436410919e-09
1208,PWY-5686-1,PWY3O-285,1.62814398308581e-05,2.3074602934889598e-09
1209,PWY-5686-1,PWY0-662,3.823932024885504e-06,3.2516428783040003e-09
1210,PWY-5686-1,PWY-5084,1.1519004763430257e-06,5.71379204535231e-10
1211,PWY-5686-1,PWY-7176,1.3498183675491952e-06,8.608535507329052e-10
1212,PWY-5686-1,PWY-6125,7.79318282527208e-06,2.244580306817995e-09
1213,PWY-5686-1,PWY3O-4108,1.4178191917272212e-05,1.3759891224060766e-09
1214,PWY-5686-1,PWY3O-981,4.240085852271251e-06,1.8027575902513824e-09
1215,PWY-5686-1,PWY3O-31704,3.2984325232031917e-06,1.1780116154297112e-09
1216,PWY-5686-1,PWY3O-2220,9.899044439609982e-07,1.9640961189702345e-09
1217,PWY-5686-1,PWY-2201,9.18344032198953e-06,1.1970073412395113e-09
1218,PWY-5686-1,PWY3O-4120,1.487304863985545e-06,8.048186493428273e-10
1219,PWY-5686-1,PWY-6614,2.993277496814006e-07,4.4542819893065567e-10
1220,PWY-5686-1,PWY3O-1,1.5170804198649547e-06,2.709072178330276e-09
1221,PWY-5686-1,PWY3O-214,1.6421321891608736e-05,1.451672727334577e-09
1222,PWY-5686-1,PWY3O-50,6.354786811157084e-07,7.092395994594959e-10
1223,PWY-5686-1,PWY3O-20,5.170544859157171e-06,1.5649348847328e-09
1224,PWY-5686-1,PWY3O-4115,1.647565537524468e-05,1.4351616180526727e-09
1225,PWY-5686-1,PWY3O-440,1.5227089372205642e-06,1.942230787271128e-09
1226,PWY-5686-1,PWY3O-259,3.9319191313307835e-07,5.015202973636203e-10
1227,PWY-5686-1,PWY3O-697,7.77378103478198e-06,1.2506082745788256e-09
1228,PWY-5686-1,PWY-5760-1,2.9263237954077852e-06,2.7503043189922795e-09
1229,PWY-5686-1,PWY-5041,1.7607175094085221e-06,2.096092273105383e-09
1230,PWY-5686-1,PWY3O-4300,6.102403631410776e-06,2.867670879422357e-09
1231,PWY-5686-1,PWY3O-1565,2.234714278713392e-06,8.867913804418223e-10
1232,PWY-5686-1,PWY3O-15,2.5014059599538468e-06,4.9631070634004894e-09
1233,PWY3O-261,PWY3O-3827,6.424339349631478e-07,1.1270770788827154e-09
1234,PWY3O-261,PWY3O-355,1.2961135023595e-06,5.880732769326225e-10
1235,PWY3O-261,PWY3O-5962,2.9679410242294673e-06,7.810371116393335e-10
1236,PWY3O-261,PWY3O-4,1.9678493914402413e-06,1.0788647979387288e-09
1237,PWY3O-261,PWY-5971-1,1.0763446384939976e-06,5.058010519238711e-10
1238,PWY3O-261,PWY3O-4158,2.070407859748677e-06,7.5672801891399e-10
1239,PWY3O-261,PWY3O-450,3.3326842876517217e-07,1.0962777262012242e-09
1240,PWY3O-261,PWY3O-123,3.348353936083849e-07,1.2587796752194923e-09
1241,PWY3O-261,PWY3O-4107,3.3475245560997e-07,5.181926557429876e-10
1242,PWY3O-261,PWY3O-2,2.7813962266357357e-06,1.0026662677129543e-09
1243,PWY3O-261,PWY3O-4153,1.4576036943960392e-06,1.128176234052662e-09
1244,PWY3O-261,PWY-6074-1,3.2386348371823087e-07,7.747930232493561e-10
1245,PWY3O-261,PWY-6123-1,1.3172240056549155e-06,8.88815118525584e-10
1246,PWY3O-261,PWY3O-10,2.581082363891067e-06,7.547024455821834e-10
1247,PWY3O-261,PWY3O-13,3.2881959923742704e-06,6.362608344377457e-10
1248,PWY3O-261,PWY3O-8514,1.0452036598223517e-06,5.093585086853565e-10
1249,PWY3O-261,PWY3O-6336,2.612223885528333e-06,7.472036285836193e-10
1250,PWY3O-261,PWY-5694,6.819753383498685e-07,6.188523941468861e-10
1251,PWY3O-261,PWY-6126-1,1.6655255914044772e-06,8.428773235852618e-10
1252,PWY3O-261,PWY0-162,3.2021785644469392e-06,1.003188773322976e-09
1253,PWY3O-261,PWY3O-4109,4.818651012867423e-06,6.096471423162225e-10
1254,PWY3O-261,PWY3O-4112,4.419802042748347e-06,5.995390725377573e-10
1255,PWY3O-261,PWY-7220-1,1.4721656250931988e-06,1.076144462787426e-09
1256,PWY3O-261,PWY3O-4105,4.287087671143875e-06,5.697883667123704e-10
1257,PWY3O-261,PWY3O-69,9.94905360930893e-07,8.18178750765537e-10
1258,PWY3O-261,PWY-7222-1,1.4721656250931988e-06,1.076144462787426e-09
1259,PWY3O-261,PWY-821-1,2.360391815886059e-06,1.171991964193674e-09
1260,PWY3O-261,PWY-6075-1,9.760551556397448e-07,9.87910076558446e-10
1261,PWY3O-261,PWY3O-4031,3.6413310580707404e-06,1.0086789634544988e-09
1262,PWY3O-261,PWY-6482-1,1.5638897574253816e-06,1.2104409887193355e-09
1263,PWY3O-261,PWY3O-954,6.964216852407265e-07,1.4097604964387174e-09
1264,PWY3O-261,PWY-5653,3.241140284163887e-07,5.017245021925522e-10
1265,PWY3O-261,PWY-7219,1.9336054321224948e-07,3.180272092306735e-10
1266,PWY3O-261,PWY-7221,1.3152860256166653e-06,8.241140511382615e-10
1267,PWY3O-261,PWY3O-285,4.340172333854424e-06,9.064687414065214e-10
1268,PWY3O-261,PWY0-662,6.746526325192714e-07,8.454293640592374e-10
1269,PWY3O-261,PWY-5084,2.1715605900676107e-06,1.5873980921546863e-09
1270,PWY3O-261,PWY-7176,9.25981101549238e-07,8.702829901778552e-10
1271,PWY3O-261,PWY-6125,2.4892649772136945e-06,1.0565640820092082e-09
1272,PWY3O-261,PWY3O-4108,3.7659712594268975e-06,5.386114501468675e-10
1273,PWY3O-261,PWY3O-981,9.170598370634296e-07,5.745988954031514e-10
1274,PWY3O-261,PWY3O-31704,1.544382088639433e-06,8.128326782312806e-10
1275,PWY3O-261,PWY3O-2220,2.889064069296609e-07,8.447555758177218e-10
1276,PWY3O-261,PWY-2201,4.17259956946277e-06,8.014981885253112e-10
1277,PWY3O-261,PWY3O-4120,1.0764487521515825e-06,8.584120830554883e-10
1278,PWY3O-261,PWY-6614,3.9504600498307887e-07,8.663289582962256e-10
1279,PWY3O-261,PWY3O-1,3.5655537581195616e-07,9.383036205577794e-10
1280,PWY3O-261,PWY3O-214,4.5153840815501735e-06,5.882470142717788e-10
1281,PWY3O-261,PWY3O-50,4.807203125740865e-07,7.906584088389581e-10
1282,PWY3O-261,PWY3O-20,1.279981586572868e-06,5.709106095329473e-10
1283,PWY3O-261,PWY3O-4115,4.59823846325972e-06,5.902745138972684e-10
1284,PWY3O-261,PWY3O-440,3.9884483000622483e-07,7.4970832707937e-10
1285,PWY3O-261,PWY3O-259,1.990764440972856e-07,3.7420384228813083e-10
1286,PWY3O-261,PWY3O-697,3.992398510687248e-06,9.465145829035675e-10
1287,PWY3O-261,PWY-5760-1,4.474690301506261e-07,6.197631996546067e-10
1288,PWY3O-261,PWY-5041,4.5850870893719375e-07,8.044012437494628e-10
1289,PWY3O-261,PWY3O-4300,1.0846159052622771e-06,7.511190479655658e-10
1290,PWY3O-261,PWY3O-1565,1.6068164835804666e-06,9.396587623277583e-10
1291,PWY3O-261,PWY3O-15,3.339698046044688e-07,9.765198965042948e-10
1292,PWY3O-3827,PWY3O-355,9.219012578825263e-07,1.0596566182557775e-09
1293,PWY3O-3827,PWY3O-5962,2.273597947122503e-06,1.5157319647483353e-09
1294,PWY3O-3827,PWY3O-4,1.152975684011512e-06,1.6013551166826556e-09
1295,PWY3O-3827,PWY-5971-1,8.908476966756581e-07,1.0605329722329263e-09
1296,PWY3O-3827,PWY3O-4158,1.5632136294874028e-06,1.4474200273031508e-09
1297,PWY3O-3827,PWY3O-450,1.7250815219831722e-07,1.4375679349859768e-09
1298,PWY3O-3827,PWY3O-123,1.6174922057250537e-07,1.5404687673571938e-09
1299,PWY3O-3827,PWY3O-4107,1.9389724775968493e-07,7.603813637634702e-10
1300,PWY3O-3827,PWY3O-2,1.021811614992797e-06,9.33161292230865e-10
1301,PWY3O-3827,PWY3O-4153,6.516008913918877e-07,1.2776488066507603e-09
1302,PWY3O-3827,PWY-6074-1,1.9425972821388692e-07,1.1773316861447692e-09
1303,PWY3O-3827,PWY-6123-1,4.324835183993684e-07,7.39288065639946e-10
1304,PWY3O-3827,PWY3O-10,1.961625783765399e-06,1.4530561361225176e-09
1305,PWY3O-3827,PWY3O-13,1.6245984718854827e-06,7.963717999438641e-10
1306,PWY3O-3827,PWY3O-8514,7.754953294693348e-07,9.574016413201665e-10
1307,PWY3O-3827,PWY3O-6336,2.0769780152303173e-06,1.5050565327755922e-09
1308,PWY3O-3827,PWY-5694,4.7322501154711517e-07,1.087873589763483e-09
1309,PWY3O-3827,PWY-6126-1,8.592494730814901e-07,1.101601888566013e-09
1310,PWY3O-3827,PWY0-162,8.395341878166943e-07,6.662969744576939e-10
1311,PWY3O-3827,PWY3O-4109,4.439722093922486e-06,1.4229878506161817e-09
1312,PWY3O-3827,PWY3O-4112,3.85161241217975e-06,1.323578148515378e-09
1313,PWY3O-3827,PWY-7220-1,4.793492904488967e-07,8.876838712016605e-10
1314,PWY3O-3827,PWY3O-4105,4.097455842519123e-06,1.3796147617909505e-09
1315,PWY3O-3827,PWY3O-69,7.293655133820102e-07,1.5195114862125212e-09
1316,PWY3O-3827,PWY-7222-1,4.793492904488967e-07,8.876838712016605e-10
1317,PWY3O-3827,PWY-821-1,1.233311519693904e-06,1.5513352448979925e-09
1318,PWY3O-3827,PWY-6075-1,3.6429721716563985e-07,9.340954286298459e-10
1319,PWY3O-3827,PWY3O-4031,1.210867628577817e-06,8.497316691774155e-10
1320,PWY3O-3827,PWY-6482-1,6.515656664973072e-07,1.2775797382300142e-09
1321,PWY3O-3827,PWY3O-954,1.715828709115811e-07,8.799121585209287e-10
1322,PWY3O-3827,PWY-5653,1.5062843629648934e-07,5.906997501823111e-10
1323,PWY3O-3827,PWY-7219,3.7990025050329593e-07,1.5829177104303995e-09
1324,PWY3O-3827,PWY-7221,7.034848535050888e-07,1.116642624611252e-09
1325,PWY3O-3827,PWY3O-285,1.965163340519397e-06,1.0397689632377763e-09
1326,PWY3O-3827,PWY0-662,2.880390872228318e-07,9.144098007074027e-10
1327,PWY3O-3827,PWY-5084,8.8874526592533e-07,1.6458245665283888e-09
1328,PWY3O-3827,PWY-7176,3.1717143245495943e-07,7.551700772737129e-10
1329,PWY3O-3827,PWY-6125,1.0108351577655777e-06,1.0869195244791157e-09
1330,PWY3O-3827,PWY3O-4108,3.825073067135384e-06,1.3858960388171682e-09
1331,PWY3O-3827,PWY3O-981,9.847867215121573e-07,1.5631535262097734e-09
1332,PWY3O-3827,PWY3O-31704,7.774316806107257e-07,1.0365755741476342e-09
1333,PWY3O-3827,PWY3O-2220,9.298752000709724e-08,6.887964444970166e-10
1334,PWY3O-3827,PWY-2201,2.2526138190750815e-06,1.0961624423723025e-09
1335,PWY3O-3827,PWY3O-4120,4.378063121757141e-07,8.84457196314574e-10
1336,PWY3O-3827,PWY-6614,1.4472034254974157e-07,8.040019030541198e-10
1337,PWY3O-3827,PWY3O-1,1.0751816231041943e-07,7.167877487361295e-10
1338,PWY3O-3827,PWY3O-214,4.0640992926361355e-06,1.3412868952594505e-09
1339,PWY3O-3827,PWY3O-50,1.8055072863463333e-07,7.522947026443055e-10
1340,PWY3O-3827,PWY3O-20,9.793354824313922e-07,1.1065937654592003e-09
1341,PWY3O-3827,PWY3O-4115,4.089278780285868e-06,1.3298467578165424e-09
1342,PWY3O-3827,PWY3O-440,5.881076456216625e-07,2.800512598198393e-09
1343,PWY3O-3827,PWY3O-259,2.244587124383143e-07,1.0688510116110205e-09
1344,PWY3O-3827,PWY3O-697,1.9723657794652223e-06,1.1846040717508843e-09
1345,PWY3O-3827,PWY-5760-1,1.5325808666358316e-07,5.377476725038005e-10
1346,PWY3O-3827,PWY-5041,3.711586737022695e-07,1.64959410534342e-09
1347,PWY3O-3827,PWY3O-4300,6.697151746561835e-07,1.1749389029055852e-09
1348,PWY3O-3827,PWY3O-1565,6.405095290653913e-07,9.48903006022802e-10
1349,PWY3O-3827,PWY3O-15,1.4958855532863727e-07,1.1080633728047206e-09
1350,PWY3O-355,PWY3O-5962,3.2818299919656516e-06,5.658327572354571e-10
